segment_id,segment_distance,loc,mongo_id,LSOA,lsoa_name,region,imd_score,land_use,urban_rural_desc,litter_per_meter
29645,51.2,Loc_003,631753d0fea31cd4512b8512,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
29693,55.7,Loc_003,6319db2044b373184798f4a1,E01014571,Bristol 012A,South West (England),27.504,High Obstruction housing areas,Urban city and town,0.018
30051,50.0,Loc_014,6326f0889bc2dd4cb03990ef,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Other retail commercial areas,Urban city and town,0.017
32074,52.3,Loc_001,633f01b348405953379e5dcb,E01004961,Bury 005A,North West (England),24.875,Industry warehousing retail sheds & science parks,Urban major conurbation,
30468,70.0,Loc_014,632ac4e4df1fd9759382c0fb,E01028326,Newark and Sherwood 012C,East Midlands (England),13.843,Medium Obstruction housing areas,Urban city and town,
31637,51.0,Loc_005,633333c6190a116c173cedd2,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,0.019
31079,285.0,Loc_014,632f0062e7ddb5652c756c19,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,0.019
32091,51.2,Loc_003,63400a048cc7e99519a244e9,E01004961,Bury 005A,North West (England),24.875,Main roads,Urban major conurbation,0.018
29753,53.1,Loc_008,631c8cfe6b4b959166d40ca8,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
31825,0.0,Loc_014,6338294643ec4590fa68a35e,E01000254,Barnet 001D,London,7.764,Other retail commercial areas,Urban major conurbation,
29762,62.1,Loc_011,631c9ac86b4b959166d4c1a7,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,0.02
31642,53.0,Loc_006,633336ff190a116c173cf01f,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,0.02
31893,51.3,Loc_014,633a8e9f78b4c27d4d6c26cb,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,0.019
31871,50.1,Loc_003,633961fb919f00df6eab6167,E01005698,Salford 012E,North West (England),55.083,Low Obstruction housing areas,Urban major conurbation,0.019
32092,49.4,Loc_002,633ed03cd13a2bdf36135ca5,E01010237,Solihull 004C,West Midlands (England),30.462,Low Obstruction housing areas,Urban major conurbation,0.019
29914,55.5,Loc_007,6325bd408f3deac3af51564e,E01030922,Waverley 007E,South East (England),2.738,Medium Obstruction housing areas,Urban city and town,
32079,56.8,Loc_010,633ffb648cc7e99519a21573,E01004961,Bury 005A,North West (England),24.875,Industry warehousing retail sheds & science parks,Urban major conurbation,0.019
31992,50.6,Loc_009,633c1cf221403f611dbfd80d,E01006132,Trafford 007E,North West (England),14.442,Main roads,Urban major conurbation,0.018
31663,52.2,Loc_011,63345aff833895a8d6841b89,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,0.021
31976,57.1,Loc_001,633bfa802216cfc75c3332a2,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,0.02
29664,51.1,Loc_001,6318cd3025c6f881189bab30,E01014636,Bristol 004D,South West (England),37.822,Other retail commercial areas,Urban city and town,0.019
29658,50.2,Loc_009,63175410fea31cd4512b8d05,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,0.019
29700,59.7,Loc_004,631b689a8845b24006050744,E01014761,North Somerset 010C,South West (England),5.626,Medium Obstruction housing areas,Urban city and town,
29993,51.1,Loc_015,6326025b8f3deac3af55fcbf,E01030624,Reigate and Banstead 009C,South East (England),5.459,Low Obstruction housing areas,Urban city and town,0.02
31837,0.0,Loc_004,63383d41150d0d045c8d5776,E01000254,Barnet 001D,London,7.764,Medium Obstruction housing areas,Urban major conurbation,0.019
31295,72.0,Loc_011,63306a761cf6880262e157af,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,0.019
29763,53.7,Loc_011,631c9ac96b4b959166d4c1da,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,0.017
31572,0.0,Loc_011,6333017b026a5940f1813c32,E01000199,Barnet 025B,London,7.222,Other retail commercial areas,Urban major conurbation,0.02
31544,59.0,Loc_002,6332e8e0026a5940f180e3da,E01000300,Barnet 019B,London,12.253,Medium Obstruction housing areas,Urban major conurbation,0.019
29850,61.0,Loc_011,631f52cba19956887e7be7f0,E01023029,New Forest 013A,South East (England),41.945,Rural roads,Urban city and town,0.022
32096,50.2,Loc_010,633ed1a3d13a2bdf3613679f,E01010237,Solihull 004C,West Midlands (England),30.462,Low Obstruction housing areas,Urban major conurbation,0.02
29932,58.4,Loc_012,6325d43a8f3deac3af525e15,E01030922,Waverley 007E,South East (England),2.738,Main roads,Urban city and town,0.018
31541,51.0,Loc_004,6332e8d6026a5940f180e2fb,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,0.016
29647,47.5,Loc_004,631753ddfea31cd4512b8599,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
29758,53.7,Loc_009,631c92726b4b959166d4370b,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
29812,69.0,Loc_010,631e018930c63b0adb2aea40,E01022756,Fareham 006B,South East (England),4.711,Low Obstruction housing areas,Urban city and town,
31547,55.0,Loc_012,6332e8e1026a5940f180e3f9,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,
30043,53.7,Loc_001,6326e8209bc2dd4cb03963ce,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Other retail commercial areas,Urban city and town,
31890,50.2,Loc_015,633a8e9c78b4c27d4d6c266b,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,
29856,61.0,Loc_010,631f623e543e250261a2bac9,E01023029,New Forest 013A,South East (England),41.945,Low Obstruction housing areas,Urban city and town,
29861,52.0,Loc_015,631f6488543e250261a2c146,E01023029,New Forest 013A,South East (England),41.945,Medium Obstruction housing areas,Urban city and town,
29960,50.7,Loc_003,6325e96b8f3deac3af53af8d,E01030624,Reigate and Banstead 009C,South East (England),5.459,Low Obstruction housing areas,Urban city and town,0.018
31677,53.4,Loc_009,633459ed833895a8d684190b,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,0.02
32094,53.8,Loc_014,63400a058cc7e99519a24504,E01004961,Bury 005A,North West (England),24.875,Low Obstruction housing areas,Urban major conurbation,0.02
31606,55.0,Loc_002,6333254b026a5940f1818fa8,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,0.018
32037,54.1,Loc_007,633da64c969c3113995a781b,E01006118,Trafford 002C,North West (England),20.559,Other retail commercial areas,Urban major conurbation,
30083,59.0,Loc_015,632735719bc2dd4cb03bde29,E01032659,Poole 015F,South West (England),37.053,Other retail commercial areas,Urban city and town,0.019
31644,54.0,Loc_001,63333865190a116c173cf165,E01033485,Brent 031H,London,33.913,Industry warehousing retail sheds & science parks,Urban major conurbation,
32041,56.3,Loc_008,633de8bb7dae79d29a952511,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,0.018
31887,54.4,Loc_010,633a8e8b78b4c27d4d6c25ed,E01005698,Salford 012E,North West (England),55.083,Main roads,Urban major conurbation,0.02
32034,55.6,Loc_015,633da529969c3113995a752d,E01006118,Trafford 002C,North West (England),20.559,Other retail commercial areas,Urban major conurbation,
29876,53.7,Loc_008,6323340dd9f8bd6c6b8dd0ac,E01014571,Bristol 012A,South West (England),27.504,Low Obstruction housing areas,Urban city and town,0.019
31888,52.8,Loc_013,633a8e8e78b4c27d4d6c2614,E01005698,Salford 012E,North West (England),55.083,High Obstruction housing areas,Urban major conurbation,0.02
32044,51.8,Loc_005,633de8bc7dae79d29a95252c,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,0.024
30032,51.9,Loc_003,6326dd689bc2dd4cb03906f1,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Medium Obstruction housing areas,Urban city and town,
31068,55.0,Loc_010,632efb28e7ddb5652c755787,E01009351,Birmingham 036E,West Midlands (England),45.113,High Obstruction housing areas,Urban major conurbation,0.02
31911,56.5,Loc_014,633aaf8a78b4c27d4d6c90cb,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,0.018
29661,53.6,Loc_014,63175416fea31cd4512b8d56,E01014511,Bristol 016D,South West (England),9.995,Industry warehousing retail sheds & science parks,Urban city and town,
29776,52.5,Loc_004,631ca3eb6b4b959166d4f067,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
29862,43.0,Loc_007,631f697c7e92851e53af5dd0,E01023029,New Forest 013A,South East (England),41.945,Medium Obstruction housing areas,Urban city and town,
29728,47.5,Loc_006,631c596cac0db242c57926d0,E01024734,Tonbridge and Malling 010A,South East (England),12.08,Medium Obstruction housing areas,Urban city and town,
31567,58.0,Loc_015,6332ffbb026a5940f181392d,E01000199,Barnet 025B,London,7.222,Medium Obstruction housing areas,Urban major conurbation,
31978,53.2,Loc_004,633bfd784ced275971605763,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,
31857,54.9,Loc_006,63385195150d0d045c8de369,E01005160,Manchester 004B,North West (England),33.376,Medium Obstruction housing areas,Urban major conurbation,
31849,55.2,Loc_008,6338446b150d0d045c8da9dc,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
30031,56.1,Loc_003,6326dd159bc2dd4cb0390468,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Medium Obstruction housing areas,Urban city and town,
31038,68.0,Loc_001,632ee4151d6e2a806cc891b7,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
29697,50.2,Loc_006,631b68908845b2400605068e,E01014761,North Somerset 010C,South West (England),5.626,Low Obstruction housing areas,Urban city and town,
31900,52.3,Loc_001,633aa37c78b4c27d4d6c7db0,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,0.017
29912,53.5,Loc_015,6325bb8e8f3deac3af51476d,E01030922,Waverley 007E,South East (England),2.738,Medium Obstruction housing areas,Urban city and town,
31611,60.0,Loc_012,63332663026a5940f18191f6,E01001163,Croydon 002E,London,16.31,Low Obstruction housing areas,Urban major conurbation,0.019
31534,50.0,Loc_006,6332de41026a5940f180d776,E01009739,Dudley 039C,West Midlands (England),22.439,Low Obstruction housing areas,Urban major conurbation,0.014
32006,51.0,Loc_012,633c52639e0f8be0901132ca,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,0.016
31055,54.0,Loc_006,632ef4a0e7ddb5652c753c03,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
31868,50.0,Loc_001,63395f14919f00df6eab5cad,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,0.018
29783,59.0,Loc_012,631dca9930c63b0adb298453,E01022714,Eastleigh 009B,South East (England),3.933,Low Obstruction housing areas,Urban city and town,0.02
31407,123.0,Loc_004,633c68cf5986a6920d71a323,E01009739,Dudley 039C,West Midlands (England),22.439,Low Obstruction housing areas,Urban major conurbation,0.02
31044,55.0,Loc_003,632eead0f8f05fffe4e82ccf,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
29984,50.1,Loc_002,6325f7128f3deac3af54b29d,E01030624,Reigate and Banstead 009C,South East (England),5.459,Rural roads,Urban city and town,0.021
29893,52.8,Loc_013,63233464d9f8bd6c6b8dd5a1,E01014571,Bristol 012A,South West (England),27.504,High Obstruction housing areas,Urban city and town,
30027,56.4,Loc_012,6326d9cd9bc2dd4cb038f0a1,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Other retail commercial areas,Urban city and town,
32098,56.3,Loc_013,633ed28bd13a2bdf36136cf0,E01010237,Solihull 004C,West Midlands (England),30.462,Low Obstruction housing areas,Urban major conurbation,
29726,17.7,Loc_012,631c56c2ac0db242c579241e,E01024734,Tonbridge and Malling 010A,South East (England),12.08,Medium Obstruction housing areas,Urban city and town,
29858,64.0,Loc_004,631f6377543e250261a2bbf3,E01023029,New Forest 013A,South East (England),41.945,Medium Obstruction housing areas,Urban city and town,
29767,56.7,Loc_012,631c9ba76b4b959166d4d134,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
29643,54.2,Loc_002,631753c2fea31cd4512b84bc,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
29691,52.7,Loc_001,6319db1144b373184798f448,E01014571,Bristol 012A,South West (England),27.504,High Obstruction housing areas,Urban city and town,
31641,56.0,Loc_009,633335ec190a116c173ceead,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,
31688,67.0,Loc_014,63358c6cea047501ce83f4ff,E01001124,Croydon 033D,London,5.837,Low Obstruction housing areas,Urban major conurbation,
31889,54.6,Loc_013,633a8ed178b4c27d4d6c2816,E01005698,Salford 012E,North West (England),55.083,High Obstruction housing areas,Urban major conurbation,
29849,62.0,Loc_003,631f51c6a19956887e7bd961,E01023029,New Forest 013A,South East (England),41.945,Rural roads,Urban city and town,
30466,68.0,Loc_015,632ac252df1fd9759382bae6,E01028326,Newark and Sherwood 012C,East Midlands (England),13.843,Low Obstruction housing areas,Urban city and town,0.02
31829,0.0,Loc_008,63383531150d0d045c8d27d3,E01000254,Barnet 001D,London,7.764,High Obstruction housing areas,Urban major conurbation,0.019
31684,58.0,Loc_004,63358976ea047501ce83f06a,E01001124,Croydon 033D,London,5.837,Low Obstruction housing areas,Urban major conurbation,
31056,61.0,Loc_006,632ef4a1e7ddb5652c753c25,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
31920,51.3,Loc_013,633abeb778b4c27d4d6d1f8e,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,
30040,52.7,Loc_013,6326e6659bc2dd4cb0395d3c,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Medium Obstruction housing areas,Urban city and town,
30060,57.0,Loc_001,632723e49bc2dd4cb03b7479,E01032659,Poole 015F,South West (England),37.053,Medium Obstruction housing areas,Urban city and town,
31974,61.4,Loc_007,633bf8f92216cfc75c332082,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,
31616,55.0,Loc_008,633329cc026a5940f181a684,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,
31273,77.0,Loc_013,63305d601cf6880262e12280,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,0.018
29889,53.8,Loc_009,6323344dd9f8bd6c6b8dd4ea,E01014571,Bristol 012A,South West (England),27.504,Medium Obstruction housing areas,Urban city and town,0.019
31071,62.0,Loc_012,632efc27e7ddb5652c755e28,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,0.019
31376,59.0,Loc_001,6330914ff8eaf318ac977bc8,E01009739,Dudley 039C,West Midlands (England),22.439,Low Obstruction housing areas,Urban major conurbation,0.019
31063,60.0,Loc_009,632ef665e7ddb5652c753fde,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
32007,56.3,Loc_012,633c52659e0f8be090113301,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,0.018
31284,55.0,Loc_002,6330637c1cf6880262e13de0,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,0.018
29855,52.0,Loc_013,631f56affddd48ca9ce03e63,E01023029,New Forest 013A,South East (England),41.945,Low Obstruction housing areas,Urban city and town,0.019
31883,57.2,Loc_004,633a8e8678b4c27d4d6c2573,E01005698,Salford 012E,North West (England),55.083,Other retail commercial areas,Urban major conurbation,
29886,59.1,Loc_006,63233440d9f8bd6c6b8dd446,E01014571,Bristol 012A,South West (England),27.504,Industry warehousing retail sheds & science parks,Urban city and town,0.018
31860,56.9,Loc_009,63385531150d0d045c8e2a33,E01005160,Manchester 004B,North West (England),33.376,High Obstruction housing areas,Urban major conurbation,0.021
32082,51.6,Loc_006,6340015d8cc7e99519a22883,E01004961,Bury 005A,North West (England),24.875,Medium Obstruction housing areas,Urban major conurbation,0.02
31559,76.0,Loc_005,6332f017026a5940f1810e26,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,
29968,48.6,Loc_006,6325ed288f3deac3af540284,E01030624,Reigate and Banstead 009C,South East (England),5.459,Medium Obstruction housing areas,Urban city and town,0.018
31263,57.0,Loc_008,633053ff1cf6880262e11bee,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,
29671,56.1,Loc_005,6318cd7725c6f881189badf1,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,0.018
31634,76.0,Loc_011,63333222190a116c173ce933,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,0.018
32078,54.7,Loc_010,633ffb628cc7e99519a21550,E01004961,Bury 005A,North West (England),24.875,Industry warehousing retail sheds & science parks,Urban major conurbation,0.018
29969,52.9,Loc_010,6325ee688f3deac3af5429cb,E01030624,Reigate and Banstead 009C,South East (England),5.459,Medium Obstruction housing areas,Urban city and town,
31666,52.1,Loc_007,63345956833895a8d684167f,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,0.019
31582,55.0,Loc_006,6333084a026a5940f18145c1,E01000199,Barnet 025B,London,7.222,High Obstruction housing areas,Urban major conurbation,0.018
31680,51.5,Loc_015,63345af7833895a8d6841b56,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,
31576,0.0,Loc_013,63330417026a5940f18141b0,E01000199,Barnet 025B,London,7.222,High Obstruction housing areas,Urban major conurbation,0.018
29911,46.8,Loc_006,6325b9ce8f3deac3af5136fa,E01030922,Waverley 007E,South East (England),2.738,Main roads,Urban city and town,0.018
31272,56.0,Loc_013,63305bd0dbf82aff90f538ac,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,
31290,59.0,Loc_007,633066cb1cf6880262e14f06,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,0.019
31897,63.1,Loc_006,633a8ea278b4c27d4d6c271c,E01005698,Salford 012E,North West (England),55.083,Industry warehousing retail sheds & science parks,Urban major conurbation,
32087,57.5,Loc_004,6340015f8cc7e99519a228c1,E01004961,Bury 005A,North West (England),24.875,Medium Obstruction housing areas,Urban major conurbation,0.02
31624,57.0,Loc_013,63332d61026a5940f181d278,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,0.019
31877,60.5,Loc_009,633a8e8078b4c27d4d6c24f9,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,
31262,79.0,Loc_014,6330527a1cf6880262e11827,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,0.018
29869,29.0,Loc_002,631f6b817e92851e53af6536,E01023029,New Forest 013A,South East (England),41.945,Low Obstruction housing areas,Urban city and town,0.019
32038,54.0,Loc_006,633de8b97dae79d29a9524e4,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,0.018
29897,54.7,Loc_011,6323349ed9f8bd6c6b8dd6c8,E01014571,Bristol 012A,South West (England),27.504,Medium Obstruction housing areas,Urban city and town,0.017
31843,0.0,Loc_005,633840a3150d0d045c8d955f,E01000254,Barnet 001D,London,7.764,Rural roads,Urban major conurbation,0.02
29656,55.3,Loc_008,6317540cfea31cd4512b8cac,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,0.018
31838,0.0,Loc_004,63383d41150d0d045c8d5774,E01000254,Barnet 001D,London,7.764,Medium Obstruction housing areas,Urban major conurbation,0.021
29707,52.0,Loc_014,631b68a08845b2400605097a,E01014761,North Somerset 010C,South West (England),5.626,Low Obstruction housing areas,Urban city and town,0.017
32008,53.4,Loc_003,633c52669e0f8be090113320,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,
30061,60.0,Loc_001,633c68cacef1ec1c692bc69a,E01032659,Poole 015F,South West (England),37.053,Medium Obstruction housing areas,Urban city and town,0.021
29733,52.3,Loc_001,631c5d06ac0db242c5794fc3,E01024734,Tonbridge and Malling 010A,South East (England),12.08,Low Obstruction housing areas,Urban city and town,0.018
30062,50.0,Loc_013,632725c89bc2dd4cb03b8504,E01032659,Poole 015F,South West (England),37.053,Main roads,Urban city and town,0.017
31360,51.0,Loc_015,6330896bf8eaf318ac976d56,E01009739,Dudley 039C,West Midlands (England),22.439,Medium Obstruction housing areas,Urban major conurbation,0.019
32085,54.0,Loc_001,633ecc09d13a2bdf36134941,E01010237,Solihull 004C,West Midlands (England),30.462,Other highways,Urban major conurbation,0.02
31573,0.0,Loc_011,6333017b026a5940f1813c41,E01000199,Barnet 025B,London,7.222,Other retail commercial areas,Urban major conurbation,
29847,63.0,Loc_009,631f4f82a19956887e7bc818,E01023029,New Forest 013A,South East (England),41.945,Recreation areas,Urban city and town,0.019
29979,65.0,Loc_003,6325f2498f3deac3af546c3a,E01015311,Bournemouth 002D,South West (England),11.418,Other retail commercial areas,Urban city and town,
29770,52.2,Loc_005,631c9e936b4b959166d4e3c3,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,0.02
29660,61.9,Loc_011,63175418fea31cd4512b8d9d,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,0.02
29639,57.5,Loc_008,631627af53ecdea4749381cc,E01033172,Derby 024F,East Midlands (England),38.176,Main roads,Urban city and town,0.02
31832,0.0,Loc_013,633c68d0046ff0dc050a48ef,E01000254,Barnet 001D,London,7.764,High Obstruction housing areas,Urban major conurbation,0.018
30036,58.2,Loc_008,6326e0f59bc2dd4cb03938e4,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Medium Obstruction housing areas,Urban city and town,0.02
29751,53.8,Loc_010,631c8c056b4b959166d40bcb,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,0.019
31667,58.2,Loc_007,63345967833895a8d68416f7,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,0.017
29952,54.2,Loc_012,6325e6a88f3deac3af539c85,E01030624,Reigate and Banstead 009C,South East (England),5.459,Rural roads,Urban city and town,0.016
31859,53.2,Loc_009,6338553d150d0d045c8e2b71,E01005160,Manchester 004B,North West (England),33.376,High Obstruction housing areas,Urban major conurbation,0.018
32076,53.2,Loc_008,633ffb608cc7e99519a21526,E01004961,Bury 005A,North West (England),24.875,Main roads,Urban major conurbation,0.018
31676,50.4,Loc_014,633459e8833895a8d68418df,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,0.019
31543,57.0,Loc_006,6332e8db026a5940f180e37c,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,0.016
31901,53.2,Loc_013,633aa49778b4c27d4d6c80bf,E01006132,Trafford 007E,North West (England),14.442,Industry warehousing retail sheds & science parks,Urban major conurbation,0.02
31628,56.0,Loc_007,63332f6f026a5940f181dc29,E01033485,Brent 031H,London,33.913,Main retail commercial areas,Urban major conurbation,0.019
31878,53.3,Loc_008,633a8e8178b4c27d4d6c24fe,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,0.018
30067,60.0,Loc_006,633c68cbc3303f8db00b8ee4,E01032659,Poole 015F,South West (England),37.053,Low Obstruction housing areas,Urban city and town,0.02
29705,58.7,Loc_012,631b689e8845b2400605090b,E01014761,North Somerset 010C,South West (England),5.626,Low Obstruction housing areas,Urban city and town,0.018
31554,64.0,Loc_014,6332ef14026a5940f18104a0,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,
29835,63.0,Loc_012,631e1a9130c63b0adb2b5d27,E01022756,Fareham 006B,South East (England),4.711,Rural roads,Urban city and town,0.019
29750,51.0,Loc_010,631c8b536b4b959166d40b82,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
31905,50.5,Loc_006,633aaa0278b4c27d4d6c8661,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,0.017
29655,55.3,Loc_008,63175404fea31cd4512b8b2d,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,0.019
31840,0.0,Loc_015,63383e9b150d0d045c8d73ad,E01000254,Barnet 001D,London,7.764,Recreation areas,Urban major conurbation,0.02
31703,60.0,Loc_003,6335968501677d466150dc6c,E01001124,Croydon 033D,London,5.837,Low Obstruction housing areas,Urban major conurbation,0.018
32086,53.5,Loc_004,6340015e8cc7e99519a228af,E01004961,Bury 005A,North West (England),24.875,Medium Obstruction housing areas,Urban major conurbation,0.02
29754,47.8,Loc_001,631c8e9e6b4b959166d40e17,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
29778,48.9,Loc_003,631cb68e6b4b959166d53219,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,0.018
31075,58.0,Loc_013,632efe55e7ddb5652c75671a,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,0.018
31874,53.9,Loc_002,63396576919f00df6eab675b,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,0.018
32068,50.4,Loc_011,633f01ac48405953379e5d1f,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,0.02
29680,61.8,Loc_010,6318cea825c6f881189bb163,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
29650,53.4,Loc_005,631753eefea31cd4512b8648,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
30056,58.0,Loc_009,63271ffc9bc2dd4cb03b356e,E01032659,Poole 015F,South West (England),37.053,Industry warehousing retail sheds & science parks,Urban city and town,
32077,53.1,Loc_008,633ffb618cc7e99519a21538,E01004961,Bury 005A,North West (England),24.875,Main roads,Urban major conurbation,0.018
31973,61.1,Loc_008,633bf3322216cfc75c33063f,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,0.018
31896,51.7,Loc_006,633a8ea278b4c27d4d6c2714,E01005698,Salford 012E,North West (England),55.083,Industry warehousing retail sheds & science parks,Urban major conurbation,
31630,37.0,Loc_015,633330f3026a5940f181ddec,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,0.018
31078,58.0,Loc_014,632f0062e7ddb5652c756c0d,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
31875,51.9,Loc_002,63396578919f00df6eab6764,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,0.018
30477,58.0,Loc_009,632ad229df1fd9759382e40b,E01028326,Newark and Sherwood 012C,East Midlands (England),13.843,Low Obstruction housing areas,Urban city and town,0.017
31990,51.7,Loc_003,633c196621403f611dbfd0c4,E01006132,Trafford 007E,North West (England),14.442,Main roads,Urban major conurbation,
