mongo_id,object,material,brand,image_url,segment_id,lat,lon,LSOA,loc,segment_distance,land_use,lsoa_name,region,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_score,environment_score,urban_rural_desc,parent_company,brand_category,object_category
6300fdf44fa96bb201e54ee3,largebottle,other,coop,https://media.litterati.org/images/2022/08/20/205922-ltr_1660993766.2492619_276DA9CB-3E37-4D7D-B237-02975E16901A.jpg,29073,51.5594773108,0.145932324115,E01000101,Loc_001,52.9,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Coop,supermarket,
62ffba1e8b151c50a7d2d59d,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr_1660921641.5981488_D58A91E9-FD12-42CD-9FA6-96E226EA137B.jpg,28934,51.5405988346,0.36121829417,E01015978,Loc_005,51.4,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
62ffba158b151c50a7d2d4a6,bottle,plastic,pepsi,https://media.litterati.org/images/2022/08/19/205922-ltr-1660906198018_f56a0b66-0de4-4f4c-b057-80ab421f9e98.jpg,28890,51.2916148,0.8359032,E01024565,Loc_004,58.0,Rural roads,Swale 016A,South East (England),25.569,0.081,0.067,13.246,-0.047,0.401,55.91,45.423,Rural village and dispersed,Pepsico,softdrink,drink
62ffba3d8b151c50a7d2d912,bag,paper,mcdonalds,https://media.litterati.org/images/2022/08/19/205922-ltr-1660919545143_2bd4b3b8-8aa6-4267-b44b-2b90715c0b7f.jpg,28905,51.5530695,0.3935925,E01015978,Loc_014,59.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,McDonalds,fastfood,Other
6300d3054fa96bb201e43e7c,cup,paper,mcdonalds,https://media.litterati.org/images/2022/08/20/205922-ltr-1660990004676_3d7aedb6-960f-4315-9155-864a328ee755.jpg,29017,51.5609831,0.1458043,E01000101,Loc_005,51.0,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,McDonalds,fastfood,drink
62fe78f85f22bcdb6bfeff67,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/18/75945-ltr_1660843697.555797_52D428CA-6A94-4030-AEB2-417651D57853.jpg,28684,52.6232638614,0.3137901417,E01026717,Loc_013,54.9,Rural roads,King's Lynn and West Norfolk 016F,East of England,34.006,0.117,0.101,54.651,0.523,-0.704,50.24,42.14,Rural village and dispersed,cocacola,softdrink,drink
62fe6b5d5f22bcdb6bfec051,label,plastic,pepsi,https://media.litterati.org/images/2022/08/18/75945-ltr_1660839757.359215_F449CBF5-7AC8-49E9-B3F7-1445882004E5.jpg,28672,52.6606525904,0.0842968769722,E01018095,Loc_010,71.8,Rural roads,Fenland 001B,East of England,25.833,0.139,0.097,30.478,0.355,0.039,32.066,33.722,Rural village and dispersed,Pepsico,softdrink,drink
62fe75565f22bcdb6bfee3e9,can,aluminum,redbull,https://media.litterati.org/images/2022/08/18/75945-ltr_1660839906.295217_A9BB3C34-9945-4F19-AF50-AFC6B5F71E0A.jpg,28673,52.6610998824,0.0838868988552,E01018095,Loc_010,61.3,Rural roads,Fenland 001B,East of England,25.833,0.139,0.097,30.478,0.355,0.039,32.066,33.722,Rural village and dispersed,RedBull,softdrink,drink
6302a0793e285a08572b0c96,cup,paper,mcdonalds,https://media.litterati.org/images/2022/08/21/205922-ltr-1661077711145_80688200-6d87-4414-851f-cc1701f001de.jpg,29204,51.5095815,-0.0584089,E01004296,Loc_001,61.0,Main roads,Tower Hamlets 026D,London,26.077,0.205,0.113,14.003,-0.008,0.534,31.42,22.962,Urban major conurbation,McDonalds,fastfood,drink
62ff8d6f8b151c50a7d1a56d,can,aluminum,fanta,https://media.litterati.org/images/2022/08/19/75945-ltr_1660912321.3606272_1D747548-E461-4486-A4A8-F316DEC8F0C8.jpg,28836,52.1243323541,-0.426093246632,E01017520,Loc_002,54.1,Rural roads,Bedford 014C,East of England,20.755,0.143,0.087,20.76,0.172,-0.758,34.285,16.668,Urban city and town,cocacola,softdrink,drink
62ffa1fe8b151c50a7d24711,wrapper,plastic,mcdonalds,https://media.litterati.org/images/2022/08/19/75945-ltr_1660913718.008891_70CB8188-B887-4AA8-963E-9389E904CC7A.jpg,28844,52.1182924165,-0.439725844653,E01017520,Loc_012,42.3,Medium Obstruction housing areas,Bedford 014C,East of England,20.755,0.143,0.087,20.76,0.172,-0.758,34.285,16.668,Urban city and town,McDonalds,fastfood,food
62ff335f4798fc30a04207f0,wrapper,plastic,kitkat,https://media.litterati.org/images/2022/08/19/75945-ltr_1660891691.419386_A7445CCB-C79D-4B23-B46E-A1CDA12E9475.jpg,28713,52.6524314048,1.66286379672,E01026609,Loc_001,53.8,Rural roads,Great Yarmouth 002B,East of England,23.875,0.1,0.084,14.794,0.204,-1.072,42.474,48.532,Rural village and dispersed,nestle,candy,food
6300d3274fa96bb201e44584,can,aluminum,7up,https://media.litterati.org/images/2022/08/20/205922-ltr-1660992977973_b4b68b34-abf4-43ff-96a8-233f9215c9c1.jpg,29026,51.5585392,0.1467815,E01000101,Loc_009,59.0,Main roads,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Pepsico,softdrink,drink
62ffba4b8b151c50a7d2daba,can,aluminum,redbull,https://media.litterati.org/images/2022/08/19/205922-ltr-1660922062778_3c3129d7-3a0c-40a2-818a-3724c13e3379.jpg,28912,51.5347467,0.361191,E01015978,Loc_003,61.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,RedBull,softdrink,drink
62ffba228b151c50a7d2d618,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660914406813_a4b0499a-b9ac-4bb2-b554-0bb7fd145555.jpg,28896,51.509745,0.3595248,E01015977,Loc_011,53.0,Rural roads,Thurrock 004A,East of England,11.845,0.048,0.059,18.481,-0.863,0.579,11.682,26.726,Rural town and fringe,cocacola,softdrink,drink
6300e7ac4fa96bb201e481a1,bottle,plastic,lucozade,https://media.litterati.org/images/2022/08/20/205922-ltr_1660992491.298202_41F1B474-1337-4A1A-B0F4-2141250C96F3.jpg,29069,51.5585312401,0.144845344366,E01000101,Loc_015,71.7,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Suntory,softdrink,drink
62ffba4e8b151c50a7d2db18,can,aluminum,redbull,https://media.litterati.org/images/2022/08/19/205922-ltr-1660922749834_0eb4dbc0-f376-43a3-8b1f-15a74d951aa2.jpg,28913,51.5475374,0.3476969,E01015978,Loc_008,51.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,RedBull,softdrink,drink
6300e7ab4fa96bb201e48194,can,aluminum,pepsi,https://media.litterati.org/images/2022/08/20/205922-ltr_1660992454.329893_5D37CD14-89F2-49E2-BAA5-A0884A69426F.jpg,29069,51.5585242134,0.14466028756,E01000101,Loc_015,71.7,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Pepsico,softdrink,drink
63204bbd32cf4e3baaa67f6b,chipsbag,plastic,walkers,https://media.litterati.org/images/2022/08/19/284078-ltr_1660938349.727007_03364FAF-F064-4109-8E69-023E85D371FE.jpg,28967,53.4285570961,-2.23324318417,E01005277,Loc_004,55.2,Main roads,Manchester 038D,North West (England),9.015,0.047,0.038,0.227,0.116,-0.113,20.551,23.451,Urban major conurbation,Pepsico,snack,
6302a0603e285a08572b0995,can,aluminum,redbull,https://media.litterati.org/images/2022/08/21/205922-ltr-1661073893951_616e7350-8ff4-4199-814f-a22d20205792.jpg,29193,51.5088755,-0.0583245,E01004296,Loc_005,52.0,Other retail commercial areas,Tower Hamlets 026D,London,26.077,0.205,0.113,14.003,-0.008,0.534,31.42,22.962,Urban major conurbation,RedBull,softdrink,drink
6302a0603e285a08572b0995,can,aluminum,redbull,https://media.litterati.org/images/2022/08/21/205922-ltr-1661073893951_616e7350-8ff4-4199-814f-a22d20205792.jpg,29193,51.5088755,-0.0583245,E01004296,Loc_005,52.0,Other retail commercial areas,Tower Hamlets 026D,London,26.077,0.205,0.113,14.003,-0.008,0.534,31.42,22.962,Urban major conurbation,RedBull,softdrink,drink
6302a0603e285a08572b0995,can,aluminum,redbull,https://media.litterati.org/images/2022/08/21/205922-ltr-1661073893951_616e7350-8ff4-4199-814f-a22d20205792.jpg,29193,51.5088755,-0.0583245,E01004296,Loc_005,52.0,Other retail commercial areas,Tower Hamlets 026D,London,26.077,0.205,0.113,14.003,-0.008,0.534,31.42,22.962,Urban major conurbation,RedBull,softdrink,drink
6302a0603e285a08572b0995,can,aluminum,redbull,https://media.litterati.org/images/2022/08/21/205922-ltr-1661073893951_616e7350-8ff4-4199-814f-a22d20205792.jpg,29193,51.5088755,-0.0583245,E01004296,Loc_005,52.0,Other retail commercial areas,Tower Hamlets 026D,London,26.077,0.205,0.113,14.003,-0.008,0.534,31.42,22.962,Urban major conurbation,RedBull,softdrink,drink
62fe70f25f22bcdb6bfed3e1,cup,paper,pepsi,https://media.litterati.org/images/2022/08/18/75945-ltr_1660836960.7602859_53006E39-FF63-48D7-9D89-90CA5E356C20.jpg,28656,52.6860381181,0.0610903075681,E01018095,Loc_005,49.6,Rural roads,Fenland 001B,East of England,25.833,0.139,0.097,30.478,0.355,0.039,32.066,33.722,Rural village and dispersed,Pepsico,softdrink,drink
6300d3094fa96bb201e43f77,bottle,plastic,cocacola,https://media.litterati.org/images/2022/08/20/205922-ltr-1660990503098_48edd3b4-94ba-4d22-8dd6-14434a5ad902.jpg,29018,51.5598557,0.1460069,E01000101,Loc_010,53.0,High Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,cocacola,softdrink,drink
62ffba4e8b151c50a7d2daf6,bottle,plastic,drpepper,https://media.litterati.org/images/2022/08/19/205922-ltr-1660922168826_090b5655-c681-4655-a700-94d6f4d91c9c.jpg,28912,51.5345928,0.3607982,E01015978,Loc_003,61.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
62ffba4e8b151c50a7d2daf6,bottlecap,plastic,drpepper,https://media.litterati.org/images/2022/08/19/205922-ltr-1660922168826_090b5655-c681-4655-a700-94d6f4d91c9c.jpg,28912,51.5345928,0.3607982,E01015978,Loc_003,61.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
6300d3054fa96bb201e43ea4,coffeecup,paper,costa,https://media.litterati.org/images/2022/08/20/205922-ltr-1660990380109_f550cc26-2dd9-4072-95bd-093d4cfabbc4.jpg,29018,51.560194,0.1465782,E01000101,Loc_010,53.0,High Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Costa,fastfood,drink
6300d30e4fa96bb201e4405e,carrierbag,plastic,morrisons,https://media.litterati.org/images/2022/08/20/205922-ltr-1660990617999_ce85a47e-cd8f-440c-b37e-c3e60655593f.jpg,29019,51.5597487,0.1464891,E01000101,Loc_010,51.0,High Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Morrisons,supermarket,
62fe78f65f22bcdb6bfeff50,container,plastic,nestle,https://media.litterati.org/images/2022/08/18/75945-ltr_1660843724.730674_F414F113-E945-49C7-8563-A5C92761C65D.jpg,28684,52.6232910999,0.314054489143,E01026717,Loc_013,54.9,Rural roads,King's Lynn and West Norfolk 016F,East of England,34.006,0.117,0.101,54.651,0.523,-0.704,50.24,42.14,Rural village and dispersed,nestle,candy,food
6300f4b84fa96bb201e4b6ee,bottle,plastic,fanta,https://media.litterati.org/images/2022/08/20/205922-ltr_1660992773.090981_6CC4E900-D211-4C08-B903-9A7BBF2770BD.jpg,29070,51.5585607852,0.14575446673,E01000101,Loc_002,81.0,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,cocacola,softdrink,drink
6300f4b84fa96bb201e4b6ee,bottlecap,plastic,fanta,https://media.litterati.org/images/2022/08/20/205922-ltr_1660992773.090981_6CC4E900-D211-4C08-B903-9A7BBF2770BD.jpg,29070,51.5585607852,0.14575446673,E01000101,Loc_002,81.0,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,cocacola,softdrink,drink
62ffba358b151c50a7d2d839,coffeecup,paper,costa,https://media.litterati.org/images/2022/08/19/205922-ltr-1660918611124_75da817f-3187-4cac-bbaf-358d5977c3ef.jpg,28903,51.5417468,0.4029417,E01015978,Loc_011,50.0,Low Obstruction housing areas,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,Costa,fastfood,drink
6300dc6f4fa96bb201e4725a,can,aluminum,pepsi,https://media.litterati.org/images/2022/08/20/205922-ltr_1660990963.7303572_D415D6FF-48D4-46DF-995F-23598EF8FEB8.jpg,29065,51.5600928845,0.14356955828,E01000101,Loc_004,58.0,High Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Pepsico,softdrink,drink
62ff8d548b151c50a7d1a27a,can,aluminum,redbull,https://media.litterati.org/images/2022/08/19/75945-ltr_1660909474.8993878_60136748-C884-462B-9D70-BB357B1840C7.jpg,28826,52.1282591677,-0.411416505928,E01017520,Loc_014,49.4,Rural roads,Bedford 014C,East of England,20.755,0.143,0.087,20.76,0.172,-0.758,34.285,16.668,Urban city and town,RedBull,softdrink,drink
62ff37214798fc30a042121f,coffeecup,paper,costa,https://media.litterati.org/images/2022/08/19/75945-ltr_1660892768.340671_F8276E3A-B616-40AB-AB5D-FC2AE993ACCB.jpg,28761,52.6446694396,1.61955540344,E01026609,Loc_009,50.0,Rural roads,Great Yarmouth 002B,East of England,23.875,0.1,0.084,14.794,0.204,-1.072,42.474,48.532,Rural village and dispersed,Costa,fastfood,drink
6300d2f94fa96bb201e43c72,wrapper,plastic,snickers,https://media.litterati.org/images/2022/08/20/205922-ltr-1660984822525_9c3751b4-d490-44fb-86b5-b1a3295654b1.jpg,29005,51.6613306,0.3052195,E01021442,Loc_002,64.0,Low Obstruction housing areas,Brentwood 001B,East of England,3.165,0.021,0.029,8.976,-1.467,-1.834,19.807,2.443,Rural town and fringe,marswrigley,candy,food
62ffba308b151c50a7d2d786,cup,paper,mcdonalds,https://media.litterati.org/images/2022/08/19/205922-ltr-1660918083653_ef7f7308-0b8c-4d3e-8ced-879f14fbcb35.jpg,28902,51.5385848,0.407273,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,McDonalds,fastfood,drink
62ff2ac44798fc30a041f9dc,label,plastic,oasis,https://media.litterati.org/images/2022/08/19/75945-ltr_1660889624.2194471_97704A8F-3FE7-4CE1-9F5E-73D948ECD1CF.jpg,28704,52.6710208221,1.59107743132,E01026609,Loc_007,51.9,Rural roads,Great Yarmouth 002B,East of England,23.875,0.1,0.084,14.794,0.204,-1.072,42.474,48.532,Rural village and dispersed,cocacola,softdrink,drink
62ff403c4798fc30a0422592,wrapper,plastic,kitkat,https://media.litterati.org/images/2022/08/18/205922-ltr_1660829130.39746_1560D5F2-10ED-4FF1-9BAB-C4AAF596E65F.jpg,28727,50.6474919617,-1.17044420473,E01017319,Loc_010,50.9,Low Obstruction housing areas,Isle of Wight 016B,South East (England),26.092,0.182,0.149,38.64,0.134,0.002,16.331,10.53,Urban city and town,nestle,candy,food
62fe74005f22bcdb6bfee0d1,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/18/75945-ltr_1660839154.498594_DB53DB4E-C075-4C8F-8133-C5A15D4E1AD2.jpg,28671,52.6656411239,0.0822540108548,E01018095,Loc_015,49.8,Rural roads,Fenland 001B,East of England,25.833,0.139,0.097,30.478,0.355,0.039,32.066,33.722,Rural village and dispersed,cocacola,softdrink,drink
6300fa344fa96bb201e4fd49,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/20/205922-ltr_1660994472.573834_B1DD4CA0-901C-4CF4-8434-08BB80F335CA.jpg,29076,51.559513638,0.143505812743,E01000101,Loc_007,51.0,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
633c68ab0479b9e68f81066c,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917951815_ae401e92-29c7-47a7-bfa4-cacd8b31a3ca.jpg,28902,51.5385835,0.4075072,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
62ff90be8b151c50a7d1c090,wrapper,plastic,extra,https://media.litterati.org/images/2022/08/19/205922-ltr_1660906183.108324_6382BD86-0763-4049-AE07-E2930E92B218.jpg,28824,51.2916405675,0.835910399515,E01024565,Loc_004,51.3,Rural roads,Swale 016A,South East (England),25.569,0.081,0.067,13.246,-0.047,0.401,55.91,45.423,Rural village and dispersed,marswrigley,gum,food
63204ba532cf4e3baaa6791d,label,paper,extra,https://media.litterati.org/images/2022/08/19/284078-ltr_1660935327.589415_8C064E00-987E-46B2-90C9-7A0532E4ECBA.jpg,28947,53.4259494441,-2.23448714242,E01005277,Loc_014,55.2,High Obstruction housing areas,Manchester 038D,North West (England),9.015,0.047,0.038,0.227,0.116,-0.113,20.551,23.451,Urban major conurbation,marswrigley,gum,drink
62ffba218b151c50a7d2d5f7,can,aluminum,redbull,https://media.litterati.org/images/2022/08/19/205922-ltr-1660914315795_e1a5d579-2ea4-4d5c-afeb-5949d4661323.jpg,28896,51.5098736,0.359856,E01015977,Loc_011,53.0,Rural roads,Thurrock 004A,East of England,11.845,0.048,0.059,18.481,-0.863,0.579,11.682,26.726,Rural town and fringe,RedBull,softdrink,drink
6300ddd34fa96bb201e47416,can,aluminum,redbull,https://media.litterati.org/images/2022/08/20/205922-ltr_1660991033.286059_8C54C72A-82D1-4A49-A32C-8E60756ACF2A.jpg,29065,51.5601126551,0.143927915148,E01000101,Loc_004,58.0,High Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,RedBull,softdrink,drink
62fe6b155f22bcdb6bfec016,can,aluminum,budweiser,https://media.litterati.org/images/2022/08/18/75945-ltr_1660839699.6397471_BDFC3A33-B3AB-49F9-A190-8F5985869E4C.jpg,28672,52.6608930128,0.0841430266611,E01018095,Loc_010,71.8,Rural roads,Fenland 001B,East of England,25.833,0.139,0.097,30.478,0.355,0.039,32.066,33.722,Rural village and dispersed,inbev,alcohol,drink
630097adc0d55d6d9797e612,can,aluminum,fanta,https://media.litterati.org/images/2022/08/20/284269-ltr-1660983163315_0359d96b-6ee1-4aea-984f-5c0b8f8bd6aa.jpg,28991,52.233147,0.7247382,E01030143,Loc_005,52.0,Medium Obstruction housing areas,St Edmundsbury 009C,East of England,13.68,0.082,0.074,18.89,0.056,-0.726,25.443,3.822,Urban city and town,cocacola,softdrink,drink
6300d1474fa96bb201e43a4d,cup,paper,mcdonalds,https://media.litterati.org/images/2022/08/20/205922-ltr_1660989918.4618769_C2AAA7DA-AC84-441D-913F-3F49D43A5B7C.jpg,29062,51.5609777253,0.146101177347,E01000101,Loc_005,53.2,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,McDonalds,fastfood,drink
6300d50d4fa96bb201e46001,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr_1660990514.078759_BC34F67A-B98C-43A8-9157-AA8C5D8D7122.jpg,29063,51.5604248672,0.147200769668,E01000101,Loc_013,50.1,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,inbev,alcohol,drink
6300d3274fa96bb201e44588,wrapper,plastic,haribo,https://media.litterati.org/images/2022/08/20/205922-ltr-1660992970315_55068612-71f3-43a1-83b6-1d23f506b5da.jpg,29026,51.558549,0.1468441,E01000101,Loc_009,59.0,Main roads,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Haribo,candy,food
62ffba018b151c50a7d2d33c,cup,paper,pepsi,https://media.litterati.org/images/2022/08/19/205922-ltr_1660921928.7274652_A130E99F-5B72-465E-B618-F76C8B50EA6C.jpg,28935,51.5349529405,0.361770050538,E01015978,Loc_003,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,Pepsico,softdrink,drink
633c68abc81fce745cebb894,cup,paper,mcdonalds,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917874738_e0d93073-1a8f-413e-b381-addad4ee152b.jpg,28902,51.5386371,0.407589,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,McDonalds,fastfood,drink
633c68abc81fce745cebb894,container,paper,mcdonalds,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917874738_e0d93073-1a8f-413e-b381-addad4ee152b.jpg,28902,51.5386371,0.407589,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,McDonalds,fastfood,food
62ff5e368b151c50a7d0495a,can,aluminum,redbull,https://media.litterati.org/images/2022/08/19/75945-ltr_1660902791.090169_7E54462F-346B-4EA9-97AC-6C42D88F0BCD.jpg,28791,52.342824883,-0.164325504975,E01018140,Loc_012,50.0,Low Obstruction housing areas,Huntingdonshire 009B,East of England,13.585,0.05,0.06,28.641,-0.623,0.17,28.617,11.729,Urban city and town,RedBull,softdrink,drink
62ff25b44798fc30a041da7a,bottle,plastic,fanta,https://media.litterati.org/images/2022/08/18/75945-ltr_1660846409.211879_B61C2CDA-E9B3-4F0B-82D2-7A86AD8276EE.jpg,28701,52.5869853121,0.33169162196,E01026717,Loc_015,57.6,Rural roads,King's Lynn and West Norfolk 016F,East of England,34.006,0.117,0.101,54.651,0.523,-0.704,50.24,42.14,Rural village and dispersed,cocacola,softdrink,drink
62ff25b44798fc30a041da7a,can,aluminum,mountain dew,https://media.litterati.org/images/2022/08/18/75945-ltr_1660846409.211879_B61C2CDA-E9B3-4F0B-82D2-7A86AD8276EE.jpg,28701,52.5869853121,0.33169162196,E01026717,Loc_015,57.6,Rural roads,King's Lynn and West Norfolk 016F,East of England,34.006,0.117,0.101,54.651,0.523,-0.704,50.24,42.14,Rural village and dispersed,,,drink
62ff25b44798fc30a041da7a,bottlecap,plastic,fanta,https://media.litterati.org/images/2022/08/18/75945-ltr_1660846409.211879_B61C2CDA-E9B3-4F0B-82D2-7A86AD8276EE.jpg,28701,52.5869853121,0.33169162196,E01026717,Loc_015,57.6,Rural roads,King's Lynn and West Norfolk 016F,East of England,34.006,0.117,0.101,54.651,0.523,-0.704,50.24,42.14,Rural village and dispersed,cocacola,softdrink,drink
62ffba248b151c50a7d2d663,can,aluminum,redbull,https://media.litterati.org/images/2022/08/19/205922-ltr-1660914666859_9902d648-dcff-49ea-848d-ef3b22a6a4d0.jpg,28897,51.5101975,0.3629267,E01015977,Loc_009,53.0,Rural roads,Thurrock 004A,East of England,11.845,0.048,0.059,18.481,-0.863,0.579,11.682,26.726,Rural town and fringe,RedBull,softdrink,drink
